battery_level,battery_health,battery_drop_rate,battery_trend,temperature,motor_current,cpu_load,velocity,anomaly_type
95.37,38.76,0.0,1.05,50.29,6.47,38.71,0.0,ABNORMAL_VELOCITY
95.95,38.76,0.0,1.14,49.94,5.79,44.83,0.0,ABNORMAL_VELOCITY
96.37,38.76,0.0,0.99,49.87,5.71,33.78,3.81,ABNORMAL_VELOCITY
96.9,38.76,0.0,0.96,49.65,5.93,30.04,3.12,ABNORMAL_VELOCITY
97.44,38.76,0.0,1.07,49.06,5.85,42.95,0.0,ABNORMAL_VELOCITY
97.91,38.76,0.0,1.01,49.48,5.41,25.74,0.0,ABNORMAL_VELOCITY
98.38,38.76,0.0,0.94,48.8,4.88,31.73,0.0,ABNORMAL_VELOCITY
97.23,38.76,1.15,-0.68,47.98,4.95,27.21,2.05,ABNORMAL_VELOCITY
95.79,38.76,1.44,-2.59,47.53,4.72,23.89,0.0,ABNORMAL_VELOCITY
94.74,38.76,1.06,-2.5,46.74,5.07,25.98,0.0,ABNORMAL_VELOCITY
93.71,38.76,1.02,-2.08,46.05,5.19,31.34,0.0,ABNORMAL_VELOCITY
92.42,38.76,1.29,-2.31,46.31,6.3,28.06,3.95,ABNORMAL_VELOCITY
90.74,38.76,1.68,-2.97,46.89,5.65,30.36,1.5,ABNORMAL_VELOCITY
89.18,38.76,1.56,-3.24,47.47,5.5,34.86,1.61,Normal
87.75,38.76,1.43,-2.99,47.93,6.15,33.57,1.56,Normal
86.32,38.76,1.43,-2.86,48.89,5.74,45.33,1.69,Normal
84.5,38.76,1.82,-3.25,49.56,6.35,32.31,1.68,Normal
83.0,38.76,1.49,-3.31,50.15,6.43,28.05,1.63,Normal
81.55,38.76,1.46,-2.95,50.57,5.65,27.37,1.52,Normal
79.77,38.76,1.78,-3.24,50.28,5.44,35.71,1.5,Normal
78.36,38.76,1.41,-3.19,50.39,5.78,40.54,1.6,Normal
76.68,38.76,1.67,-3.08,50.75,5.6,31.21,1.44,Normal
75.28,38.76,1.41,-3.08,50.63,5.93,45.09,1.59,Normal
73.49,38.76,1.79,-3.2,51.12,5.89,41.37,1.44,Normal
71.76,38.76,1.73,-3.52,51.2,5.93,37.71,1.04,Normal
70.24,38.76,1.52,-3.25,51.53,5.12,41.08,0.76,Normal
69.0,38.76,1.24,-2.76,51.43,4.25,41.31,0.54,Normal
67.72,38.76,1.28,-2.52,50.51,4.24,25.73,0.51,Normal
66.55,38.76,1.17,-2.45,49.71,3.91,39.3,0.38,Normal
65.25,38.76,1.3,-2.47,48.66,3.54,37.38,0.89,Normal
64.03,38.76,1.22,-2.52,48.14,4.64,38.87,0.94,Normal
62.55,38.76,1.48,-2.69,48.4,4.63,31.56,1.0,Normal
61.32,38.76,1.24,-2.71,49.91,5.05,33.34,1.17,Normal
60.11,38.76,1.2,-2.44,51.21,5.65,45.43,1.42,Normal
58.65,38.76,1.46,-2.67,52.81,6.51,31.74,1.49,Normal
57.16,38.76,1.49,-2.95,54.57,6.99,36.13,1.52,Normal
55.44,38.76,1.72,-3.2,56.31,6.74,37.82,1.71,Normal
54.06,38.76,1.39,-3.1,58.0,7.19,32.45,1.8,Normal
52.52,38.76,1.54,-2.93,60.06,7.89,27.95,1.81,Normal
50.8,38.76,1.72,-3.26,61.89,8.11,35.95,1.71,Normal
49.02,38.76,1.78,-3.49,63.97,8.24,33.48,1.71,Normal
47.48,38.76,1.54,-3.32,65.67,7.89,45.69,1.8,Normal
45.66,38.76,1.82,-3.36,67.49,8.61,35.73,1.71,MOTOR_OVERHEATING
43.72,38.76,1.95,-3.76,69.7,8.77,33.7,1.73,MOTOR_OVERHEATING
41.99,38.76,1.73,-3.67,71.37,8.69,31.69,1.26,MOTOR_OVERHEATING
40.55,38.76,1.44,-3.17,72.91,8.13,40.45,0.99,MOTOR_OVERHEATING
39.06,38.76,1.49,-2.93,73.91,7.96,30.97,0.73,MOTOR_OVERHEATING
37.72,38.76,1.34,-2.83,75.06,7.8,24.09,0.56,MOTOR_OVERHEATING
36.29,38.76,1.43,-2.77,75.34,7.79,26.79,0.52,MOTOR_OVERHEATING
34.8,38.76,1.49,-2.92,75.94,7.48,27.23,0.98,MOTOR_OVERHEATING
33.78,38.76,1.02,-2.52,76.37,8.42,27.23,1.22,MOTOR_OVERHEATING
32.53,38.76,1.24,-2.27,77.47,9.17,28.31,1.39,MOTOR_OVERHEATING
30.95,38.76,1.59,-2.83,78.96,9.6,40.81,1.43,MOTOR_OVERHEATING
29.23,38.76,1.72,-3.31,80.59,10.06,34.36,1.42,MOTOR_OVERHEATING
27.48,38.76,1.75,-3.47,82.49,10.33,41.9,1.55,MOTOR_OVERHEATING
25.73,38.76,1.75,-3.5,84.28,10.72,40.28,1.62,MOTOR_OVERHEATING
23.95,38.76,1.77,-3.52,86.22,11.09,36.91,1.58,MOTOR_OVERHEATING
22.19,38.76,1.76,-3.54,88.0,11.36,32.85,1.72,MOTOR_OVERHEATING
20.48,38.76,1.71,-3.48,89.59,12.29,27.2,1.53,MOTOR_OVERHEATING
18.66,38.76,1.81,-3.53,91.82,11.98,31.97,1.32,MOTOR_OVERHEATING
19.7,38.76,0.0,-0.77,93.99,11.72,40.68,1.36,MOTOR_OVERHEATING
20.52,38.76,0.0,1.86,95.43,12.08,44.77,1.41,MOTOR_OVERHEATING
21.56,38.76,0.0,1.85,97.53,12.27,26.7,1.36,MOTOR_OVERHEATING
22.7,38.76,0.0,2.18,98.65,12.22,45.59,1.42,MOTOR_OVERHEATING
23.68,38.76,0.0,2.13,100.65,12.46,40.26,1.09,MOTOR_OVERHEATING
24.75,38.76,0.0,2.04,102.27,11.94,25.59,0.83,MOTOR_OVERHEATING
25.62,38.76,0.0,1.93,102.92,11.67,26.39,0.69,MOTOR_OVERHEATING
26.54,38.76,0.0,1.79,103.96,11.35,29.69,0.51,MOTOR_OVERHEATING
27.5,38.76,0.0,1.88,48.77,4.11,34.21,0.37,Normal
28.42,38.76,0.0,1.89,48.4,3.72,26.93,0.84,Normal
29.26,38.76,0.0,1.76,47.34,4.73,40.65,1.11,Normal
30.25,38.76,0.0,1.83,47.28,4.95,40.88,1.28,Normal
31.24,38.76,0.0,1.98,47.45,5.37,41.69,1.29,Normal
32.29,38.76,0.0,2.03,47.79,5.43,33.77,1.35,Normal
33.44,38.76,0.0,2.2,48.39,5.5,34.83,1.33,Normal
34.28,38.76,0.0,1.99,48.31,5.65,30.72,1.55,Normal
35.19,38.76,0.0,1.75,48.21,5.54,31.67,1.68,Normal
36.03,38.76,0.0,1.75,48.1,5.95,33.65,1.59,Normal
36.88,38.76,0.0,1.69,48.73,6.12,36.78,1.64,Normal
38.04,38.76,0.0,2.01,49.56,6.07,36.2,1.54,Normal
39.15,38.76,0.0,2.27,49.6,6.08,43.94,1.68,Normal
39.97,38.76,0.0,1.94,50.32,6.18,46.38,1.52,Normal
40.96,38.76,0.0,1.82,50.98,5.68,46.99,1.69,Normal
41.85,38.76,0.0,1.88,51.16,6.23,29.25,1.73,Normal
42.87,38.76,0.0,1.9,51.51,5.95,35.61,1.27,Normal
43.78,38.76,0.0,1.93,51.7,5.34,25.98,0.98,Normal
44.95,38.76,0.0,2.09,51.3,4.59,39.16,0.81,Normal
46.03,38.76,0.0,2.25,50.54,5.19,31.29,2.25,Normal
46.96,38.76,0.0,2.01,49.63,4.73,36.14,2.34,Normal
47.81,38.76,0.0,1.78,48.76,5.23,42.3,0.0,ABNORMAL_VELOCITY
48.67,38.76,0.0,1.7,48.68,5.21,40.6,3.94,ABNORMAL_VELOCITY
49.74,38.76,0.0,1.93,48.55,5.68,42.35,2.81,Normal
50.71,38.76,0.0,2.05,48.88,6.05,26.94,0.0,ABNORMAL_VELOCITY
51.72,38.76,0.0,1.98,48.33,6.32,35.07,0.0,ABNORMAL_VELOCITY
52.74,38.76,0.0,2.02,48.41,6.13,37.35,4.08,ABNORMAL_VELOCITY
53.63,38.76,0.0,1.91,48.61,6.52,43.64,0.0,ABNORMAL_VELOCITY
54.83,38.76,0.0,2.09,49.13,6.53,37.45,3.58,ABNORMAL_VELOCITY
55.92,38.76,0.0,2.28,49.51,6.49,27.72,3.91,ABNORMAL_VELOCITY
57.03,38.76,0.0,2.2,49.38,6.97,40.9,0.0,ABNORMAL_VELOCITY
58.07,38.76,0.0,2.15,50.15,7.23,27.18,4.5,ABNORMAL_VELOCITY
59.21,38.76,0.0,2.19,50.44,7.02,31.01,4.13,ABNORMAL_VELOCITY
60.05,38.76,0.0,1.98,50.88,6.97,41.27,3.22,ABNORMAL_VELOCITY
61.23,38.76,0.0,2.02,51.26,6.3,45.57,4.5,ABNORMAL_VELOCITY
62.1,38.76,0.0,2.05,51.25,6.69,38.04,0.0,ABNORMAL_VELOCITY
63.14,38.76,0.0,1.91,51.18,7.07,37.08,0.0,ABNORMAL_VELOCITY
64.1,38.76,0.0,2.0,51.11,6.51,29.47,2.78,ABNORMAL_VELOCITY
65.16,38.76,0.0,2.02,50.4,5.46,41.89,2.73,ABNORMAL_VELOCITY
66.14,38.76,0.0,2.04,50.14,5.27,32.83,2.59,ABNORMAL_VELOCITY
67.25,38.76,0.0,2.09,49.69,5.06,40.33,2.87,ABNORMAL_VELOCITY
68.13,38.76,0.0,1.99,49.06,4.65,31.91,2.87,ABNORMAL_VELOCITY
69.03,38.76,0.0,1.78,48.14,5.23,44.54,0.0,ABNORMAL_VELOCITY
70.15,38.76,0.0,2.02,47.78,5.28,40.51,0.0,ABNORMAL_VELOCITY
70.98,38.76,0.0,1.96,48.0,5.92,37.25,3.93,ABNORMAL_VELOCITY
72.06,38.76,0.0,1.9,48.1,5.82,36.22,4.1,ABNORMAL_VELOCITY
73.07,38.76,0.0,2.09,48.03,6.31,34.91,3.19,ABNORMAL_VELOCITY
74.2,38.76,0.0,2.14,48.49,6.55,33.36,4.1,ABNORMAL_VELOCITY
75.04,38.76,0.0,1.97,49.02,7.02,45.68,3.48,ABNORMAL_VELOCITY
76.0,38.76,0.0,1.81,49.75,6.43,35.7,3.33,ABNORMAL_VELOCITY
76.94,38.76,0.0,1.9,49.85,6.34,43.0,4.5,ABNORMAL_VELOCITY
78.03,38.76,0.0,2.03,50.32,6.53,41.88,4.4,ABNORMAL_VELOCITY
79.05,38.76,0.0,2.11,50.37,6.71,44.79,3.6,ABNORMAL_VELOCITY
80.13,38.76,0.0,2.09,50.99,6.6,38.38,0.0,ABNORMAL_VELOCITY
80.93,38.76,0.0,1.87,50.79,7.09,41.44,0.0,ABNORMAL_VELOCITY
82.09,38.76,0.0,1.97,50.75,5.63,28.67,1.45,Normal
82.97,38.76,0.0,2.04,50.41,5.57,33.51,1.02,Normal
84.07,38.76,0.0,1.97,50.14,4.8,32.38,0.76,Normal
85.01,38.76,0.0,2.04,49.97,4.67,37.19,0.56,Normal
85.96,38.76,0.0,1.9,49.85,3.96,26.68,0.4,Normal
86.85,38.76,0.0,1.84,48.81,3.46,35.67,0.42,Normal
87.7,38.76,0.0,1.74,47.67,4.02,40.81,0.79,Normal
88.67,38.76,0.0,1.82,47.52,4.32,25.08,0.96,Normal
89.66,38.76,0.0,1.96,51.52,5.12,28.87,1.17,Normal
90.68,38.76,0.0,2.01,47.61,5.13,43.64,1.21,Normal
91.08,38.76,0.0,1.42,47.78,5.56,37.88,1.21,Normal
91.68,38.76,0.0,1.0,48.08,5.3,43.85,1.15,Normal
92.13,38.76,0.0,1.04,48.33,5.15,30.34,1.4,Normal
92.7,38.76,0.0,1.02,48.3,5.71,42.81,1.45,Normal
93.17,38.76,0.0,1.04,48.87,5.72,29.07,1.62,Normal
93.68,38.76,0.0,0.98,48.91,5.87,33.84,1.54,Normal
92.82,38.7,0.0,0.94,49.37,5.56,30.55,1.39,Normal
93.19,39.65,0.0,0.99,49.24,5.22,39.01,1.47,Normal
93.82,39.63,0.0,0.97,49.24,5.41,41.4,1.57,Normal
94.27,39.34,0.0,0.86,49.29,6.13,44.78,1.59,Normal
94.71,39.32,0.0,0.89,50.1,6.13,43.77,1.51,Normal
95.18,39.45,0.0,0.91,50.44,5.95,42.08,1.1,Normal
95.64,39.07,0.0,0.95,50.55,4.78,25.24,0.85,Normal
96.04,38.73,0.0,0.88,50.03,4.87,25.27,0.7,Normal
93.48,38.66,0.0,0.81,49.44,4.41,33.25,0.54,BATTERY_DEGRADATION
96.94,38.56,0.0,0.91,48.89,4.03,33.64,0.51,BATTERY_DEGRADATION
95.58,38.41,1.36,-0.85,47.92,4.23,26.07,0.74,BATTERY_DEGRADATION
94.5,38.34,1.08,-2.44,47.13,4.57,28.85,0.9,BATTERY_DEGRADATION
91.0,38.27,1.36,-2.44,47.12,4.52,28.76,1.2,BATTERY_DEGRADATION
91.97,39.1,1.19,-2.55,46.7,5.47,33.51,1.49,BATTERY_DEGRADATION
90.52,38.94,1.45,-2.64,47.21,5.78,34.98,1.46,BATTERY_DEGRADATION
88.76,39.66,1.78,-3.23,48.07,5.99,28.63,1.48,BATTERY_DEGRADATION
87.37,39.41,1.38,-3.15,48.66,5.58,32.69,1.39,BATTERY_DEGRADATION
85.97,38.99,1.39,-2.77,49.1,5.6,44.62,1.4,BATTERY_DEGRADATION
84.26,38.78,1.64,-3.03,49.14,5.35,34.57,1.3,BATTERY_DEGRADATION
82.78,39.85,1.58,-3.22,49.17,5.21,32.6,1.25,BATTERY_DEGRADATION
81.39,39.52,1.37,-2.96,49.24,5.02,31.37,1.43,BATTERY_DEGRADATION
78.51,39.46,1.52,-2.89,49.25,5.34,44.67,1.63,BATTERY_DEGRADATION
78.21,39.22,1.66,-3.18,49.51,6.08,33.51,1.68,BATTERY_DEGRADATION
76.54,38.8,1.64,-3.3,49.89,5.75,41.41,1.61,BATTERY_DEGRADATION
74.99,38.7,1.55,-3.2,50.05,6.06,36.53,1.5,BATTERY_DEGRADATION
73.42,38.74,1.57,-3.12,50.2,6.03,30.46,1.07,BATTERY_DEGRADATION
71.73,38.5,1.68,-3.25,50.18,5.07,33.43,0.88,BATTERY_DEGRADATION
70.49,38.37,1.24,-2.92,50.2,4.57,28.07,0.67,BATTERY_DEGRADATION
69.37,37.97,1.1,-2.34,49.87,4.05,37.16,0.56,BATTERY_DEGRADATION
68.04,37.97,1.33,-2.43,48.8,4.11,38.75,0.42,BATTERY_DEGRADATION
66.67,37.81,1.36,-2.69,48.7,3.88,27.47,0.74,BATTERY_DEGRADATION
65.51,37.48,1.15,-2.52,47.82,4.52,41.99,0.85,BATTERY_DEGRADATION
62.71,37.36,1.51,-2.66,47.44,4.58,42.69,1.01,BATTERY_DEGRADATION
62.5,38.4,1.53,-3.04,47.27,5.22,34.15,1.09,BATTERY_DEGRADATION
60.82,38.36,1.68,-3.21,47.65,4.98,33.26,1.31,BATTERY_DEGRADATION
56.66,38.03,1.48,-3.16,48.01,5.38,41.45,1.48,BATTERY_DEGRADATION
58.83,38.03,1.81,-3.29,48.24,5.53,34.38,1.34,Normal
57.38,38.03,1.45,-3.26,48.63,5.47,31.66,1.28,Normal
56.08,38.03,1.3,-2.75,48.69,5.05,28.96,1.28,Normal
54.41,38.03,1.67,-2.97,48.77,5.13,46.04,1.55,Normal
52.81,38.03,1.6,-3.27,49.16,6.08,30.89,1.54,Normal
51.1,38.03,1.71,-3.31,49.34,5.92,29.36,1.46,Normal
49.49,38.03,1.62,-3.32,49.85,5.95,30.06,1.46,Normal
48.03,38.03,1.46,-3.08,49.64,5.65,45.13,1.35,Normal
46.23,38.03,1.8,-3.26,49.96,5.81,40.32,1.47,Normal
44.71,38.03,1.52,-3.32,50.33,6.02,40.45,1.17,Normal
43.26,38.03,1.45,-2.97,50.86,5.38,34.72,0.96,Normal
41.84,38.03,1.42,-2.87,50.37,4.87,32.32,0.8,Normal
40.55,38.03,1.29,-2.71,49.58,4.74,34.05,0.71,Normal
39.03,38.03,1.52,-2.8,49.49,4.07,40.65,0.52,Normal
37.67,38.03,1.36,-2.88,49.2,4.09,44.19,0.83,Normal
36.42,38.03,1.25,-2.62,48.77,4.87,34.61,1.05,Normal
34.73,38.03,1.69,-2.94,48.51,4.76,41.59,1.13,Normal
33.08,38.03,1.65,-3.33,48.67,5.29,38.62,1.33,Normal
31.57,38.03,1.51,-3.16,48.99,6.47,41.12,0.0,Normal
30.12,38.03,1.45,-2.96,49.51,6.26,31.03,3.75,ABNORMAL_VELOCITY
28.82,38.03,1.3,-2.75,49.64,6.51,34.68,3.39,Normal
27.45,38.03,1.37,-2.67,49.69,7.45,28.12,3.83,ABNORMAL_VELOCITY
25.84,38.03,1.61,-2.98,49.91,6.59,44.73,0.0,ABNORMAL_VELOCITY
24.29,38.03,1.55,-3.16,50.61,6.98,32.37,0.0,ABNORMAL_VELOCITY
22.35,38.03,1.94,-3.49,50.43,7.69,38.2,0.0,ABNORMAL_VELOCITY
20.8,38.03,1.55,-3.49,50.66,7.09,46.07,3.52,ABNORMAL_VELOCITY
19.32,38.03,1.48,-3.03,50.94,7.17,42.5,3.61,ABNORMAL_VELOCITY
20.39,38.03,0.0,-0.42,51.32,7.14,41.26,0.0,ABNORMAL_VELOCITY
21.23,38.03,0.0,1.91,51.2,7.15,45.4,0.0,ABNORMAL_VELOCITY
22.03,38.03,0.0,1.65,51.68,6.6,44.53,3.42,ABNORMAL_VELOCITY
22.98,38.03,0.0,1.75,52.0,6.16,39.47,0.0,ABNORMAL_VELOCITY
24.16,38.03,0.0,2.13,51.33,5.16,30.28,0.0,ABNORMAL_VELOCITY
25.13,38.03,0.0,2.15,50.39,5.42,23.71,2.89,ABNORMAL_VELOCITY
26.06,38.03,0.0,1.9,49.46,4.59,30.8,2.46,ABNORMAL_VELOCITY
26.94,38.03,0.0,1.81,48.86,4.56,32.97,0.0,ABNORMAL_VELOCITY
27.76,38.03,0.0,1.7,48.5,5.83,42.14,0.0,ABNORMAL_VELOCITY
28.88,38.03,0.0,1.94,48.12,5.52,44.57,2.87,ABNORMAL_VELOCITY
29.89,38.03,0.0,2.13,48.11,6.18,34.71,4.5,ABNORMAL_VELOCITY
30.71,38.03,0.0,1.83,48.35,6.76,46.71,0.0,ABNORMAL_VELOCITY
31.89,38.03,0.0,2.01,49.01,6.77,41.12,4.23,ABNORMAL_VELOCITY
32.75,38.03,0.0,2.04,49.81,7.32,47.17,3.54,ABNORMAL_VELOCITY
33.78,38.03,0.0,1.89,50.59,6.97,45.83,4.02,ABNORMAL_VELOCITY
34.82,38.03,0.0,2.06,51.21,6.78,33.64,0.0,ABNORMAL_VELOCITY
35.91,38.03,0.0,2.13,51.49,6.88,29.83,3.56,ABNORMAL_VELOCITY
36.95,38.03,0.0,2.14,51.66,6.75,32.2,0.0,ABNORMAL_VELOCITY
37.89,38.03,0.0,1.98,51.86,6.43,45.61,3.93,ABNORMAL_VELOCITY
38.72,38.03,0.0,1.77,52.33,6.56,34.36,3.37,ABNORMAL_VELOCITY
39.72,38.03,0.0,1.83,52.47,7.35,36.35,3.51,ABNORMAL_VELOCITY
40.65,38.03,0.0,1.93,52.85,6.71,35.8,0.0,ABNORMAL_VELOCITY
41.75,38.03,0.0,2.03,52.72,7.06,44.6,3.49,ABNORMAL_VELOCITY
42.75,38.03,0.0,2.1,53.05,6.42,40.13,3.23,ABNORMAL_VELOCITY
43.59,38.03,0.0,1.84,46.68,5.49,28.08,0.0,ABNORMAL_VELOCITY
44.74,38.03,0.0,1.99,51.59,5.39,28.05,2.72,ABNORMAL_VELOCITY
45.81,38.03,0.0,2.22,50.32,4.59,24.51,3.45,ABNORMAL_VELOCITY
46.83,38.03,0.0,2.09,49.27,3.58,43.5,0.9,ABNORMAL_VELOCITY
47.7,38.03,0.0,1.89,48.21,4.41,28.86,1.27,Normal
48.62,38.03,0.0,1.78,48.09,5.21,34.42,1.39,Normal
49.63,38.03,0.0,1.93,48.46,5.74,38.55,1.39,Normal
50.51,38.03,0.0,1.89,48.58,5.44,28.33,1.51,Normal
51.41,38.03,0.0,1.79,48.53,5.8,40.1,1.7,Normal
52.59,38.03,0.0,2.08,48.95,5.92,38.73,1.75,Normal
53.42,38.03,0.0,2.01,49.54,6.07,41.22,1.84,Normal
54.29,38.03,0.0,1.7,50.07,6.44,33.5,1.8,Normal
55.46,38.03,0.0,2.04,50.2,6.51,40.6,1.69,Normal
56.54,38.03,0.0,2.25,50.5,6.3,39.22,1.79,Normal
57.41,38.03,0.0,1.95,51.12,6.21,45.31,1.66,Normal
58.27,38.03,0.0,1.73,51.28,6.21,38.56,1.68,Normal
59.19,38.03,0.0,1.78,51.32,6.17,45.53,1.51,Normal
60.06,38.03,0.0,1.79,52.04,5.96,27.19,1.41,Normal
61.14,38.03,0.0,1.95,51.71,5.9,34.27,1.12,Normal
62.18,38.03,0.0,2.12,51.64,5.36,25.14,0.85,Normal
63.3,38.03,0.0,2.16,52.55,4.9,33.37,0.62,Normal
64.11,38.03,0.0,1.93,53.48,4.6,35.49,0.56,Normal
65.0,38.03,0.0,1.7,54.54,4.54,28.32,0.52,Normal
66.07,38.03,0.0,1.96,54.95,4.81,37.79,1.0,Normal
66.98,38.03,0.0,1.98,55.93,5.73,27.19,1.27,Normal
67.78,38.03,0.0,1.71,56.87,6.67,32.26,1.29,Normal
68.63,38.03,0.0,1.65,58.38,6.75,37.12,1.22,Normal
69.72,38.03,0.0,1.94,60.11,6.58,34.86,1.35,Normal
70.81,38.03,0.0,2.18,61.76,7.01,42.72,1.31,Normal
71.89,38.03,0.0,2.16,63.74,7.64,42.57,1.43,Normal
72.76,38.03,0.0,1.95,65.53,8.15,32.63,1.63,MOTOR_OVERHEATING
73.59,38.03,0.0,1.7,67.69,8.3,43.8,1.67,MOTOR_OVERHEATING
74.43,38.03,0.0,1.67,69.34,8.65,34.8,1.68,MOTOR_OVERHEATING
75.36,38.03,0.0,1.77,71.52,9.03,32.58,1.51,MOTOR_OVERHEATING
76.46,38.03,0.0,2.03,73.01,9.1,28.24,1.65,MOTOR_OVERHEATING
77.32,38.03,0.0,1.96,74.24,8.96,46.02,1.64,MOTOR_OVERHEATING
78.48,38.03,0.0,2.02,76.27,9.63,39.69,1.52,MOTOR_OVERHEATING
79.36,38.03,0.0,2.04,78.2,9.13,35.48,1.53,MOTOR_OVERHEATING
80.21,38.03,0.0,1.73,79.28,9.69,34.59,1.2,MOTOR_OVERHEATING
81.34,38.03,0.0,1.99,81.2,9.55,32.84,0.88,MOTOR_OVERHEATING
82.4,38.03,0.0,2.19,82.7,9.13,36.62,0.7,MOTOR_OVERHEATING
83.32,38.03,0.0,1.97,83.79,8.72,31.48,0.57,MOTOR_OVERHEATING
84.23,38.03,0.0,1.83,84.35,8.74,30.87,0.5,MOTOR_OVERHEATING
85.13,38.03,0.0,1.81,85.19,8.8,38.67,0.76,MOTOR_OVERHEATING
86.29,38.03,0.0,2.06,86.15,9.07,25.7,1.05,MOTOR_OVERHEATING
87.1,38.03,0.0,1.97,87.13,10.34,27.97,1.1,MOTOR_OVERHEATING
87.95,38.03,0.0,1.67,88.68,10.23,29.3,1.13,MOTOR_OVERHEATING
89.08,38.03,0.0,1.98,89.75,10.58,30.16,1.22,MOTOR_OVERHEATING
90.02,38.03,0.0,2.07,91.26,11.25,36.45,1.36,MOTOR_OVERHEATING
90.45,38.03,0.0,1.37,93.32,11.36,36.41,1.4,MOTOR_OVERHEATING
91.03,38.03,0.0,1.01,95.09,11.9,39.13,1.28,MOTOR_OVERHEATING
91.43,38.03,0.0,0.98,97.0,11.87,36.03,1.42,MOTOR_OVERHEATING
91.9,38.03,0.0,0.87,98.68,12.51,26.44,1.36,MOTOR_OVERHEATING
92.35,38.03,0.0,0.92,100.4,12.52,39.4,1.45,MOTOR_OVERHEATING
92.95,38.03,0.0,1.05,102.2,12.62,40.79,1.59,MOTOR_OVERHEATING
93.47,38.03,0.0,1.11,103.8,13.39,35.14,1.63,MOTOR_OVERHEATING
93.88,38.03,0.0,0.93,50.12,5.76,27.35,1.52,Normal
94.36,38.03,0.0,0.89,50.17,6.12,37.16,1.38,Normal
94.87,38.03,0.0,0.99,50.19,5.22,35.8,0.97,Normal
95.45,38.03,0.0,1.1,50.35,4.73,27.26,0.83,Normal
95.92,38.03,0.0,1.05,49.98,4.44,24.1,0.64,Normal
96.48,38.03,0.0,1.02,49.18,4.27,25.65,0.54,Normal
96.9,38.03,0.0,0.98,48.71,3.87,23.5,0.39,Normal
97.49,38.03,0.0,1.02,47.93,3.99,33.08,0.77,Normal
97.98,38.03,0.0,1.08,47.29,4.39,42.91,1.1,Normal
98.55,38.03,0.0,1.06,47.62,5.04,27.51,1.4,Normal
97.24,38.03,1.31,-0.74,47.87,5.62,27.58,1.45,Normal
95.89,38.03,1.35,-2.66,47.83,5.51,43.99,1.52,Normal
94.3,38.03,1.58,-2.93,48.23,5.98,41.4,1.56,Normal
92.46,38.03,1.84,-3.43,48.65,5.97,30.55,1.58,Normal
90.57,38.03,1.89,-3.73,48.88,6.06,34.16,1.64,Normal
88.78,38.03,1.79,-3.68,49.01,7.06,45.76,4.43,ABNORMAL_VELOCITY
87.29,38.03,1.49,-3.29,49.53,7.27,35.24,3.48,Normal
85.66,38.03,1.63,-3.12,49.63,7.16,31.38,3.55,ABNORMAL_VELOCITY
84.0,38.03,1.65,-3.28,50.04,7.23,37.3,4.41,ABNORMAL_VELOCITY
82.1,38.03,1.9,-3.55,50.88,6.38,38.51,4.37,ABNORMAL_VELOCITY
80.7,38.03,1.4,-3.3,50.47,6.41,37.04,4.27,ABNORMAL_VELOCITY
79.09,38.03,1.62,-3.02,50.23,6.82,37.72,4.33,ABNORMAL_VELOCITY
77.31,38.03,1.78,-3.4,50.35,6.29,38.49,0.0,ABNORMAL_VELOCITY
75.76,38.03,1.54,-3.33,50.21,5.37,41.57,0.0,ABNORMAL_VELOCITY
74.37,38.03,1.39,-2.94,49.7,5.62,41.12,3.18,ABNORMAL_VELOCITY
72.88,38.03,1.49,-2.88,49.09,4.7,39.33,2.88,ABNORMAL_VELOCITY
71.61,38.03,1.27,-2.76,48.69,5.28,42.04,2.0,ABNORMAL_VELOCITY
70.48,38.03,1.13,-2.4,48.12,4.3,41.93,0.0,ABNORMAL_VELOCITY
69.46,38.03,1.02,-2.15,47.59,5.18,25.5,3.27,ABNORMAL_VELOCITY
68.05,38.03,1.41,-2.43,46.8,5.69,41.19,3.0,ABNORMAL_VELOCITY
66.36,38.03,1.68,-3.09,47.18,6.13,35.14,4.34,ABNORMAL_VELOCITY
64.72,38.03,1.64,-3.32,47.42,6.18,40.11,0.0,ABNORMAL_VELOCITY
63.28,38.03,1.45,-3.09,47.89,6.56,42.22,0.0,ABNORMAL_VELOCITY
61.47,38.03,1.8,-3.25,48.32,6.34,34.53,4.14,ABNORMAL_VELOCITY
59.91,38.03,1.56,-3.36,48.48,6.61,34.41,0.0,ABNORMAL_VELOCITY
58.33,38.03,1.58,-3.14,48.54,7.56,44.32,0.0,ABNORMAL_VELOCITY
56.79,38.03,1.54,-3.12,49.39,7.48,43.92,4.38,ABNORMAL_VELOCITY
54.85,38.03,1.95,-3.48,50.31,6.85,42.51,0.0,ABNORMAL_VELOCITY
53.34,38.03,1.5,-3.45,50.61,7.23,29.56,4.27,ABNORMAL_VELOCITY
51.65,38.03,1.7,-3.2,50.56,6.48,28.02,3.6,ABNORMAL_VELOCITY
50.06,38.03,1.59,-3.29,50.52,6.6,46.59,4.33,ABNORMAL_VELOCITY
48.29,38.03,1.77,-3.36,50.69,7.38,34.13,4.33,ABNORMAL_VELOCITY
46.53,38.03,1.76,-3.53,51.11,7.26,30.47,0.0,ABNORMAL_VELOCITY
44.92,38.03,1.61,-3.37,51.58,6.17,38.21,0.0,ABNORMAL_VELOCITY
43.37,38.03,1.55,-3.16,51.42,5.77,34.47,2.44,ABNORMAL_VELOCITY
