battery_level,battery_health,battery_drop_rate,battery_trend,temperature,motor_current,cpu_load,velocity
65.19,37.25,1.59,-2.83,49.9,4.38,26.9,0.71
72.04,38.08,0.0,1.88,50.2,5.92,40.02,1.65
52.59,38.03,0.0,2.08,48.95,5.92,38.73,1.75
72.59,37.79,1.35,-2.74,47.63,5.05,43.22,1.13
95.65,44.43,1.4,-2.76,48.53,6.03,34.9,1.33
36.27,37.5,1.45,-2.9,100.61,12.45,27.4,1.58
77.92,38.56,0.0,2.28,48.44,5.25,43.69,1.48
93.05,37.48,1.15,-2.46,50.06,3.64,32.56,0.95
31.57,38.03,1.51,-3.16,48.99,6.47,41.12,0.0
89.04,100.0,0.73,-1.27,60.84,7.09,46.31,1.65
74.38,100.0,0.71,-1.35,101.93,12.8,26.63,1.17
39.44,38.75,0.0,1.99,103.49,11.88,25.81,0.8
63.75,100.0,0.66,-1.28,50.72,6.15,45.98,1.65
81.28,38.98,1.51,-3.31,48.13,5.63,26.84,1.45
87.08,38.03,0.0,2.08,48.44,4.72,32.48,1.28
81.34,38.76,0.0,1.68,50.94,7.08,40.86,3.64
80.36,38.07,0.0,2.24,52.38,5.3,34.11,1.1
71.56,37.86,1.71,-3.5,50.66,5.7,30.69,1.49
68.88,38.98,1.75,-3.28,49.8,6.08,42.54,1.27
63.11,39.25,1.64,-3.16,47.8,5.45,39.66,1.48
71.71,36.9,0.0,1.73,48.56,6.44,26.59,0.0
79.04,37.5,0.0,1.91,94.65,11.73,42.03,1.56
51.68,37.68,1.64,-3.33,49.53,6.24,43.52,1.62
53.29,37.68,0.0,2.22,48.24,5.55,46.46,1.66
30.87,100.0,0.62,-1.13,50.13,6.42,34.56,4.1
50.61,38.98,0.0,2.0,49.46,3.84,36.43,0.42
72.2,39.09,1.56,-2.76,47.84,5.82,33.19,0.0
94.03,38.03,0.0,1.0,50.55,6.4,28.91,0.0
28.63,38.56,0.0,2.01,49.16,5.51,38.31,1.62
90.87,100.0,0.56,-1.1,58.04,6.9,32.88,1.7
85.09,38.39,1.69,-3.28,49.64,6.57,45.42,1.83
86.55,38.09,1.83,-3.65,50.5,6.65,31.59,0.07
55.29,37.8,1.38,-3.19,49.02,5.3,32.48,1.56
30.35,38.2,0.0,1.85,50.18,5.69,28.6,1.63
72.75,37.5,0.0,1.81,49.11,3.92,31.72,0.71
92.76,37.2,0.0,0.95,47.03,5.28,44.74,1.41
64.06,37.93,1.02,-2.14,48.75,4.98,38.33,0.0
23.21,37.5,0.0,2.14,50.95,5.38,38.06,3.27
87.55,100.0,0.73,-1.37,50.37,7.2,36.21,3.84
94.35,38.76,0.0,0.99,49.42,5.42,36.35,1.46
49.93,37.25,1.54,-3.19,50.48,6.19,36.3,1.84
76.95,37.2,1.65,-3.15,50.23,6.25,27.93,1.6
47.2,38.04,0.0,2.07,49.31,4.15,28.68,0.55
81.34,37.51,0.0,1.97,50.76,6.44,43.56,0.0
64.47,39.09,0.0,2.0,48.43,5.49,34.25,1.47
64.73,37.5,0.0,2.15,75.28,7.85,28.07,0.63
82.14,37.58,0.0,1.69,48.61,5.61,31.35,1.35
85.86,38.2,0.0,2.14,49.12,5.97,44.46,1.69
29.2,38.07,1.82,-3.31,51.21,6.75,42.1,3.54
49.31,45.06,1.3,-2.42,92.17,11.13,43.81,1.45
53.09,38.2,0.0,1.99,50.44,6.88,27.6,0.0
63.34,38.09,1.61,-3.3,48.44,6.11,40.58,0.0
45.72,38.56,0.0,2.0,50.52,7.1,33.71,3.3
93.47,38.03,0.0,1.11,103.8,13.39,35.14,1.63
97.54,36.9,0.0,1.03,61.02,6.59,32.91,1.13
45.06,38.76,1.45,-2.91,50.9,6.2,28.5,1.44
40.66,38.56,0.0,1.77,49.17,5.61,34.83,1.48
84.2,37.68,1.39,-3.03,47.35,5.29,26.05,1.31
50.12,38.08,1.33,-3.03,50.04,6.7,32.04,0.0
90.5,38.05,0.0,0.98,50.0,5.95,29.46,1.53
59.21,38.68,0.0,2.03,51.24,5.43,37.04,1.65
81.17,37.5,0.0,1.89,48.84,5.91,28.53,1.56
26.24,38.08,0.0,1.9,49.35,3.74,26.17,0.82
28.05,37.51,0.0,1.72,50.45,5.32,27.54,0.0
25.25,37.95,0.0,2.06,102.65,12.25,31.9,0.87
55.69,37.51,0.0,2.27,48.98,6.45,40.36,3.24
73.87,38.68,1.51,-3.15,51.62,6.14,35.91,1.23
27.53,37.68,0.0,2.01,49.3,4.16,24.73,0.44
91.03,38.27,0.0,0.96,84.21,9.86,45.97,1.36
83.86,38.68,1.48,-3.13,68.49,8.02,31.32,1.51
22.61,45.06,1.25,-2.52,51.51,5.57,29.55,1.35
28.88,38.03,0.0,1.94,48.12,5.52,44.57,2.87
73.49,37.21,1.69,-3.25,51.39,6.77,43.47,1.69
85.7,38.29,1.62,-3.47,52.56,5.01,30.67,0.86
28.34,37.2,0.0,2.12,49.26,6.48,38.04,4.19
86.8,36.6,1.44,-3.06,48.55,5.81,35.69,1.63
95.79,36.9,0.0,0.82,49.57,3.67,26.69,0.44
85.17,39.09,0.0,2.16,48.4,5.21,41.53,1.28
32.79,38.08,1.38,-2.43,47.01,5.93,38.81,4.06
96.89,38.07,0.0,1.03,48.83,7.44,29.97,4.38
85.86,38.68,0.0,2.06,68.07,7.01,27.28,0.67
76.84,100.0,0.53,-1.18,50.06,6.0,41.62,0.0
50.3,39.09,0.0,2.11,48.63,4.9,33.99,1.26
95.97,37.2,0.0,1.06,49.8,6.18,45.85,1.77
49.4,37.91,1.89,-3.41,51.04,5.78,31.96,1.68
45.8,45.06,0.0,2.05,48.83,5.7,34.31,2.87
33.89,36.35,0.0,2.28,49.83,6.86,41.71,3.35
40.5,38.03,0.0,1.86,50.65,5.51,34.93,1.1
83.95,100.0,0.48,-1.11,50.72,5.4,33.55,0.0
96.66,39.19,1.81,-1.3,50.5,7.41,34.31,3.51
78.81,38.99,1.68,-3.57,51.29,5.28,36.71,0.97
96.36,37.5,1.77,-1.35,97.86,12.57,39.17,1.54
30.94,38.08,0.0,2.09,49.05,6.71,28.53,0.0
79.84,38.97,0.0,1.91,50.49,5.99,26.51,1.44
28.85,38.08,0.0,2.06,48.4,6.68,40.19,4.02
19.95,38.99,0.0,2.27,49.38,5.35,38.06,1.21
39.47,36.35,1.55,-3.29,47.97,5.54,28.29,1.58
61.15,37.86,1.51,-2.7,49.33,4.23,38.69,0.45
66.73,36.35,1.75,-3.08,100.04,12.24,34.36,1.52
62.9,37.97,1.53,-3.38,49.17,5.68,27.04,1.65
67.47,37.68,1.2,-2.4,49.57,5.16,32.62,0.0
22.31,39.09,0.0,1.91,49.25,5.74,35.53,3.13
61.8,38.07,1.5,-3.35,50.64,6.04,45.2,1.49
30.57,38.17,0.0,1.95,49.5,5.73,35.28,1.49
69.19,38.12,1.75,-3.38,98.04,12.28,31.85,1.8
35.1,37.95,0.0,2.12,48.68,5.13,34.88,1.47
97.47,38.11,0.0,0.99,103.79,11.87,27.26,0.6
96.84,38.97,1.28,-0.76,73.31,8.05,42.38,1.04
51.06,37.97,0.0,1.78,48.2,6.02,26.78,1.56
52.26,38.4,1.57,-3.38,49.28,6.0,27.78,1.64
31.39,35.55,0.0,2.11,72.11,7.33,34.8,0.41
40.31,37.2,0.0,2.02,50.33,5.56,26.29,0.0
52.08,39.86,0.0,2.25,48.94,6.13,27.28,1.47
82.65,38.98,1.78,-3.27,94.0,11.72,29.44,1.36
89.44,37.96,0.0,1.65,49.0,5.65,44.84,1.71
84.5,38.76,1.82,-3.25,49.56,6.35,32.31,1.68
70.45,37.57,1.34,-3.22,50.44,5.92,28.98,0.0
29.98,38.61,0.0,1.75,49.35,4.53,28.71,1.15
38.78,37.5,0.0,1.86,49.86,5.59,41.96,1.38
72.76,38.12,0.0,2.14,49.92,6.61,30.2,3.13
60.15,37.46,0.0,1.89,50.44,5.96,37.46,1.73
41.4,38.34,0.0,1.63,48.86,5.71,34.61,1.51
28.15,37.86,0.0,1.91,94.65,10.82,29.2,0.86
74.46,38.56,0.0,1.7,48.15,5.29,41.0,0.0
32.45,38.11,1.47,-3.11,48.52,5.18,35.03,1.43
24.47,38.98,1.7,-3.02,94.48,11.84,36.73,1.45
82.4,38.03,0.0,2.19,82.7,9.13,36.62,0.7
54.92,38.03,0.0,2.24,93.71,11.81,45.19,1.31
35.53,38.68,0.0,2.28,49.79,6.92,38.27,3.52
67.81,38.04,0.0,1.75,48.82,3.78,33.6,0.72
32.16,45.06,0.0,1.91,49.78,7.3,33.04,3.31
83.37,37.93,1.89,-3.74,50.02,7.31,44.5,0.0
87.44,38.98,1.28,-2.56,47.1,5.0,34.76,1.48
26.92,37.15,0.0,1.76,51.65,4.78,42.8,0.66
39.56,39.09,1.67,-2.9,47.46,7.07,45.41,0.0
69.4,38.47,0.0,1.97,49.85,6.08,46.58,1.54
30.63,37.68,0.0,1.94,48.92,6.66,39.63,3.5
29.87,37.97,1.67,-3.34,49.72,6.35,34.84,0.0
36.44,37.91,1.75,-3.56,49.25,6.15,34.95,0.0
32.54,38.18,0.0,2.27,48.28,5.46,36.16,1.4
52.93,39.32,1.56,-2.98,50.4,5.95,45.84,1.47
31.43,38.08,0.0,2.17,47.99,5.64,44.68,1.35
97.95,36.9,0.0,0.85,61.74,6.54,43.36,0.91
91.74,37.51,0.0,1.02,63.66,7.13,28.41,1.5
69.06,38.98,0.0,1.93,50.46,4.19,43.61,0.56
92.51,39.25,0.0,1.15,67.14,8.12,42.99,1.52
31.49,38.11,0.0,1.91,48.62,5.44,27.63,1.54
23.33,39.84,0.0,1.65,49.58,6.05,29.7,1.34
50.06,38.09,1.71,-3.4,51.13,6.77,28.25,0.0
33.3,37.34,0.0,2.28,48.65,5.43,29.91,1.26
77.85,38.12,0.0,2.32,48.61,4.63,24.37,3.08
76.4,38.38,0.0,1.9,51.1,5.38,40.04,0.0
66.11,37.55,1.38,-2.55,50.39,4.14,29.0,0.58
79.82,37.95,0.0,2.23,50.86,7.64,30.85,0.0
84.78,38.08,1.39,-3.16,59.45,7.59,30.12,1.61
23.95,38.76,1.77,-3.52,86.22,11.09,36.91,1.58
75.59,37.49,0.0,1.87,49.45,5.54,41.45,1.64
63.92,39.6,1.7,-3.28,49.77,5.93,40.8,1.41
47.57,38.08,0.0,1.99,60.96,6.39,35.45,1.23
97.27,38.03,0.0,1.03,41.33,5.84,39.93,0.0
85.13,38.03,0.0,1.81,85.19,8.8,38.67,0.76
65.35,37.86,1.37,-3.25,50.57,5.66,41.06,1.01
80.77,36.8,0.0,2.1,48.95,3.94,34.89,0.47
48.01,45.06,1.31,-2.6,94.1,11.67,36.16,1.34
61.81,39.19,0.0,2.29,51.24,6.37,36.77,1.62
55.55,38.68,0.0,2.02,64.07,7.82,42.01,1.49
95.06,38.11,0.0,0.92,97.27,12.11,29.7,1.66
80.13,38.76,0.0,2.09,50.99,6.6,38.38,0.0
97.19,37.93,1.24,-0.7,49.33,4.7,39.29,0.52
28.81,44.43,1.41,-2.77,52.29,6.39,28.81,1.71
30.05,37.51,0.0,1.9,49.29,5.74,44.43,3.19
35.3,38.98,0.0,2.0,49.11,5.44,40.01,1.41
42.31,38.11,0.0,1.93,49.78,6.44,33.19,0.0
70.44,36.9,1.35,-2.59,59.13,5.51,42.98,1.02
96.66,39.06,0.0,0.95,50.51,5.85,34.96,1.67
67.72,38.76,1.28,-2.52,50.51,4.24,25.73,0.51
49.86,35.9,1.57,-3.24,48.7,5.09,39.45,1.52
63.9,37.87,1.54,-2.87,49.86,3.89,30.87,0.53
32.73,37.5,1.89,-3.54,48.73,5.83,31.5,1.58
68.94,37.34,0.0,1.93,47.53,4.53,36.73,1.33
38.36,38.03,1.19,-2.71,49.67,4.39,40.87,0.96
95.57,37.5,1.43,-2.73,49.41,4.87,34.03,0.93
28.77,38.04,0.0,1.92,48.11,5.31,31.74,3.6
66.82,36.35,0.0,1.91,48.34,5.91,38.01,0.0
88.57,38.08,0.0,2.02,48.1,4.46,31.3,1.04
20.51,37.91,1.3,-2.56,48.16,5.33,26.1,1.14
90.76,39.34,1.69,-3.41,49.47,6.02,36.07,1.63
78.59,38.2,0.0,1.77,49.88,4.29,27.53,0.77
89.79,39.37,0.0,1.48,47.36,4.66,41.4,1.35
86.22,38.08,0.0,2.02,67.5,6.33,25.74,0.7
28.71,38.76,0.0,1.72,50.69,5.68,36.84,1.31
35.72,36.9,0.0,1.89,48.39,5.94,30.83,1.46
51.67,39.9,1.63,-3.34,50.55,6.04,32.39,1.49
20.66,37.5,0.0,-0.28,50.81,6.11,36.34,1.46
64.7,38.03,0.0,2.03,83.65,8.44,33.01,0.83
66.6,37.2,1.55,-3.07,50.33,4.05,32.23,0.5
45.12,39.81,0.0,2.22,48.9,6.48,37.84,0.0
29.37,38.97,1.63,-3.11,48.44,5.63,41.66,1.6
41.23,37.5,1.38,-2.73,46.96,5.0,35.14,2.27
22.96,38.12,1.7,-3.51,87.53,10.2,41.99,0.74
61.06,37.3,0.0,1.75,50.43,6.18,42.67,1.67
37.02,37.95,0.0,1.92,48.93,6.21,28.9,1.59
30.94,37.97,0.0,2.15,50.25,7.24,28.19,3.49
65.1,37.51,0.0,1.97,75.09,8.08,36.09,0.86
92.14,38.18,0.0,0.99,49.22,5.45,43.76,1.31
19.08,37.57,1.73,-3.2,50.9,6.65,33.86,1.48
64.31,37.51,0.0,2.23,52.02,5.65,43.07,2.5
30.63,38.11,0.0,2.17,48.25,6.57,29.95,0.0
34.0,38.04,1.31,-2.43,48.81,5.34,39.1,0.0
23.37,37.9,0.0,1.79,50.73,4.24,23.95,0.48
53.85,37.68,0.0,1.96,47.85,5.42,34.32,1.42
83.69,38.56,0.0,1.89,50.27,5.93,36.56,1.56
92.13,37.68,0.0,0.97,96.6,12.52,27.03,1.51
44.03,39.21,0.0,2.26,48.3,5.54,30.59,1.47
60.42,100.0,0.42,-0.99,48.39,3.92,30.35,0.9
49.27,37.2,0.0,2.1,49.17,4.86,27.07,0.0
34.17,37.97,0.0,2.09,51.32,6.91,42.23,0.0
92.82,38.7,0.0,0.94,49.37,5.56,30.55,1.39
59.29,36.9,1.28,-2.8,97.25,12.02,28.97,1.29
35.54,38.07,1.69,-3.11,47.99,6.18,46.51,1.63
30.9,36.9,0.0,1.87,47.54,5.41,35.09,1.2
38.29,36.7,0.0,2.01,50.45,5.76,33.12,1.09
60.06,38.03,0.0,1.79,52.04,5.96,27.19,1.41
48.87,36.27,0.0,2.02,51.19,6.12,25.91,2.92
75.81,60.63,0.9,-1.92,49.48,5.32,30.04,1.26
35.22,38.08,1.27,-2.47,47.44,4.8,44.07,0.0
77.69,37.2,0.0,2.14,47.93,7.05,32.07,0.0
37.74,37.34,0.0,2.3,49.4,6.0,33.91,1.44
93.26,37.96,1.52,-2.83,47.6,5.15,41.09,1.44
27.05,37.91,1.49,-2.81,48.74,4.22,25.74,0.56
58.05,38.56,0.0,2.0,47.47,6.49,28.51,0.0
68.55,37.5,1.73,-2.89,47.82,5.43,45.47,1.36
60.6,38.08,1.54,-2.84,82.87,9.97,36.63,1.46
96.16,38.76,0.0,0.82,49.85,5.74,44.54,1.04
63.65,100.0,0.62,-1.26,49.84,6.53,33.02,1.57
61.35,36.9,1.53,-2.99,68.13,8.35,32.91,1.72
50.75,37.86,1.69,-3.48,48.68,5.48,28.49,1.64
52.67,36.35,0.0,2.0,50.29,6.22,43.2,1.76
64.04,45.6,0.0,2.0,49.47,6.08,45.76,1.54
65.49,37.14,0.0,1.94,48.75,5.32,33.16,1.42
50.71,38.76,0.0,2.05,48.88,6.05,26.94,0.0
87.37,39.4,1.34,-2.92,47.06,5.62,27.79,1.38
41.38,37.99,0.0,1.89,49.28,5.43,37.58,1.48
76.31,37.2,1.42,-2.54,85.96,9.58,43.81,1.03
91.0,38.27,1.36,-2.44,47.12,4.52,28.76,1.2
80.4,37.34,1.57,-3.4,49.9,5.64,30.21,1.46
62.1,38.98,0.0,2.14,51.23,7.01,38.12,0.0
31.84,39.19,0.96,-2.27,69.62,6.4,24.42,0.72
65.26,37.15,1.29,-2.81,48.91,4.26,41.07,3.5
88.65,38.59,0.0,1.87,49.54,5.79,44.2,1.47
60.61,37.5,0.0,1.67,93.86,11.82,43.39,1.51
78.03,38.76,0.0,2.03,50.32,6.53,41.88,4.4
94.65,38.38,0.0,0.91,47.86,5.1,31.76,3.1
31.39,38.58,1.41,-3.0,50.64,5.8,32.24,1.5
68.86,36.9,0.0,1.88,47.95,6.21,34.39,0.0
48.53,38.09,1.52,-3.23,51.06,5.7,25.13,3.04
45.47,38.04,1.69,-3.4,50.27,5.8,45.14,1.48
77.22,35.55,0.0,1.87,47.17,5.43,27.65,0.0
21.48,39.58,1.4,-2.89,51.79,6.46,42.14,1.52
67.23,38.98,0.0,1.94,50.46,5.26,43.6,0.0
94.36,38.03,0.0,0.89,50.17,6.12,37.16,1.38
74.45,42.97,1.31,-2.53,48.23,3.86,40.44,1.03
45.1,38.01,0.0,2.06,48.06,4.01,35.53,0.9
66.5,38.12,1.46,-2.96,50.83,6.24,30.11,1.52
61.46,38.18,0.0,1.91,81.14,9.84,32.46,1.55
89.76,100.0,0.55,-1.17,59.24,7.18,39.58,1.55
29.57,38.98,0.0,2.13,61.5,5.72,31.98,0.45
66.44,39.81,0.0,1.84,48.4,6.18,31.54,0.0
80.93,36.27,1.92,-3.46,68.87,8.69,44.24,1.62
68.16,38.76,0.0,2.26,62.25,5.47,44.02,0.83
66.55,37.2,0.0,2.04,49.74,4.95,27.37,0.0
21.32,38.85,0.0,2.27,49.66,4.22,34.37,0.81
97.21,100.0,0.57,-1.09,49.55,4.7,25.64,0.96
57.08,37.95,0.0,1.77,49.76,6.29,27.47,3.9
41.07,37.96,0.0,1.92,50.92,4.64,34.35,0.86
84.63,38.27,1.39,-2.59,49.74,4.63,24.49,0.6
97.37,38.68,0.0,0.96,95.89,10.35,29.46,0.74
88.13,38.11,1.49,-3.28,48.22,5.54,44.38,1.36
58.18,37.5,0.0,2.34,65.95,7.4,41.94,1.39
20.71,38.03,1.93,-3.57,51.81,6.62,32.63,1.77
83.37,38.09,1.77,-3.19,51.21,7.1,30.21,0.0
45.14,38.08,1.71,-3.2,50.02,6.46,40.9,3.34
87.56,37.7,1.27,-2.75,48.82,4.07,28.67,0.49
81.51,100.0,0.66,-1.15,79.22,9.43,30.09,1.43
83.12,37.68,1.9,-3.74,48.67,5.54,29.25,1.41
74.18,38.04,0.0,1.76,82.93,9.59,39.96,1.54
23.57,38.28,0.0,1.97,51.33,4.25,32.99,0.56
51.81,38.76,1.48,-3.22,50.98,7.16,40.04,0.03
41.73,38.98,1.77,-3.6,51.0,5.81,28.63,1.42
25.77,100.0,0.46,-0.96,48.08,5.7,40.67,0.0
78.96,38.65,0.0,2.2,72.39,7.07,37.05,0.73
52.89,37.5,0.0,1.9,56.18,7.23,34.54,1.58
95.89,37.57,0.0,0.97,51.73,5.65,29.79,1.52
36.84,100.0,0.49,-1.06,48.8,3.84,44.17,0.86
96.33,45.06,0.0,1.12,49.45,5.56,27.4,1.47
85.84,37.51,1.43,-2.88,95.42,11.48,30.93,1.23
38.1,37.5,0.0,1.97,51.06,7.03,37.82,0.16
57.95,45.6,0.0,2.13,95.68,10.36,36.46,1.03
29.35,45.06,0.0,1.98,48.76,6.4,38.28,4.01
88.79,37.15,0.0,2.03,71.43,8.03,27.12,1.08
48.44,36.35,1.09,-2.38,48.34,3.68,26.49,0.41
81.85,38.76,0.0,1.7,78.54,10.47,28.39,1.52
60.99,37.34,0.0,1.76,50.98,6.39,32.06,1.7
55.12,39.09,1.66,-3.23,50.16,6.8,43.77,4.22
67.4,38.11,0.0,2.26,49.75,4.1,38.67,0.43
23.65,38.76,0.0,1.85,50.95,5.92,29.56,0.0
87.63,38.97,0.0,1.82,47.98,5.05,30.61,1.34
94.58,35.55,0.0,0.97,47.6,5.8,36.6,4.25
90.57,38.38,1.7,-3.21,50.32,5.78,31.4,1.69
75.65,38.15,1.09,-2.55,50.77,4.42,34.02,0.68
35.39,100.0,0.59,-1.05,48.66,5.7,31.44,1.51
57.93,37.51,1.37,-3.12,85.43,10.5,39.09,1.31
96.33,36.62,0.0,1.0,48.07,4.55,34.78,0.0
97.45,36.27,0.0,0.98,50.9,5.68,34.49,1.09
65.34,36.27,0.0,1.69,50.71,5.97,35.33,1.57
70.9,38.04,1.42,-2.94,51.14,4.63,29.77,0.76
78.38,37.51,0.0,2.1,93.22,11.39,30.95,1.46
92.62,38.79,0.0,0.95,48.89,3.63,25.78,0.86
63.89,38.11,1.56,-2.77,48.45,5.13,35.88,1.47
92.75,38.38,0.0,0.87,50.08,5.52,29.0,0.0
72.41,38.07,0.0,1.91,92.27,11.62,31.98,1.14
43.46,37.95,0.0,1.81,50.28,6.58,31.77,1.31
66.05,100.0,0.63,-1.3,49.45,5.73,34.81,1.34
91.99,38.07,0.0,1.06,49.84,5.42,44.49,0.9
42.14,37.68,0.0,1.79,50.53,5.77,37.13,1.71
46.63,38.03,0.0,1.96,74.51,6.99,33.8,0.64
35.51,38.04,0.0,2.17,48.02,5.75,42.68,0.0
88.98,39.01,1.49,-2.75,47.38,5.57,46.37,1.53
94.69,38.98,0.0,1.03,50.85,5.18,32.78,0.98
89.52,39.08,1.4,-2.79,48.61,5.38,40.08,1.62
76.35,38.46,0.0,2.18,50.21,5.44,33.6,0.98
50.35,38.18,1.52,-3.01,51.39,5.01,26.76,0.84
39.91,100.0,0.0,1.89,49.84,5.49,35.04,1.46
65.2,37.2,0.0,2.16,47.77,4.83,26.42,1.23
62.22,35.67,1.56,-3.06,51.15,4.74,34.08,0.55
59.32,38.11,0.0,2.29,50.02,5.57,42.85,1.55
54.51,38.38,0.0,2.03,51.0,5.26,34.59,0.83
81.17,38.4,0.0,2.11,50.76,5.25,29.96,0.81
93.46,38.66,0.0,1.06,49.77,4.37,32.99,0.69
67.49,37.7,1.17,-2.88,51.0,4.34,30.97,0.65
97.46,36.62,0.0,1.13,47.38,5.27,31.45,3.7
96.41,38.68,0.0,0.97,93.07,11.68,43.65,1.22
87.13,38.98,0.0,2.04,52.0,5.12,26.95,0.77
95.58,37.5,0.0,1.02,51.55,4.72,39.42,0.69
86.81,38.56,1.49,-2.93,48.5,4.77,33.22,1.3
80.63,38.76,0.0,2.2,50.55,5.65,45.48,1.53
59.23,37.77,0.0,2.22,49.43,4.65,40.91,0.7
42.56,38.98,1.62,-3.14,75.82,9.61,36.34,1.66
83.82,39.48,0.0,1.81,48.84,4.12,37.1,0.45
52.01,38.98,1.68,-3.01,77.85,9.68,46.67,1.58
59.65,38.98,1.62,-2.81,70.6,7.55,25.01,1.0
24.21,37.57,0.0,2.23,50.87,4.88,28.44,0.71
27.54,38.11,1.46,-3.08,43.71,6.82,29.1,0.0
94.87,37.93,1.17,-2.32,48.74,3.55,43.73,0.96
63.27,38.07,0.0,2.28,77.4,9.08,39.29,1.39
86.56,38.76,0.0,1.86,50.35,4.89,38.66,0.77
48.23,39.09,1.21,-2.3,49.7,4.38,29.01,1.03
92.11,38.88,0.0,0.9,50.54,5.48,31.3,0.95
50.71,38.03,0.0,1.97,79.78,9.78,44.25,1.32
21.93,38.15,0.0,1.76,50.45,5.77,27.82,2.61
35.54,38.56,1.91,-3.59,88.12,10.72,28.0,1.79
79.63,38.07,1.6,-3.08,51.01,6.94,38.89,3.29
94.73,38.24,0.0,1.09,51.46,5.99,41.88,1.59
18.88,39.19,1.8,-3.25,83.18,10.67,38.28,1.35
54.24,39.09,0.0,2.16,48.96,6.21,39.47,1.61
74.0,39.09,0.0,1.92,63.64,7.57,46.05,1.43
72.05,39.15,0.0,1.94,49.64,5.85,42.67,1.58
47.12,38.98,1.5,-2.77,70.91,8.07,43.34,1.39
20.84,37.2,0.0,1.94,49.01,5.23,29.49,1.03
82.74,39.19,1.6,-3.25,49.66,5.23,26.15,1.3
86.83,36.9,0.0,1.87,48.04,4.05,43.37,0.99
60.56,37.91,1.35,-2.68,49.27,6.03,36.3,1.46
95.67,37.2,1.25,-2.8,47.88,3.9,33.37,0.69
26.66,38.76,1.33,-3.05,49.68,6.11,35.49,1.4
90.63,37.5,0.0,1.75,46.84,5.36,40.64,1.45
22.87,39.09,1.88,-3.66,52.14,6.62,43.05,1.2
52.66,38.63,0.0,2.01,50.45,6.07,33.83,1.79
58.19,38.98,1.46,-3.09,71.38,7.78,40.04,1.14
75.39,38.08,1.18,-2.73,67.74,7.28,38.9,0.71
64.15,39.19,0.0,2.21,50.82,5.99,40.27,3.25
29.55,38.03,0.0,1.96,49.24,5.59,34.73,1.65
36.26,38.75,0.0,1.71,99.15,12.5,40.61,1.74
31.8,38.81,0.0,2.24,49.92,5.38,35.92,1.38
80.73,38.08,1.64,-3.51,49.81,5.38,32.17,1.33
30.65,38.28,1.35,-2.82,48.41,4.7,37.1,0.97
22.77,38.11,1.55,-3.01,50.73,6.62,40.05,4.03
66.67,37.81,1.36,-2.69,48.7,3.88,27.47,0.74
68.13,38.76,0.0,1.99,49.06,4.65,31.91,2.87
56.17,38.08,1.41,-2.87,88.08,10.75,38.93,1.35
47.7,100.0,0.58,-1.08,47.81,5.14,44.87,3.09
78.4,100.0,0.69,-1.35,87.8,10.82,44.04,1.75
90.42,38.31,0.0,1.09,49.85,5.65,33.84,1.59
35.54,38.11,0.0,2.09,50.17,6.08,35.86,1.48
57.93,36.27,0.0,2.24,47.53,5.56,31.86,1.51
34.22,37.83,0.0,1.89,58.48,6.71,39.89,1.07
53.02,37.51,0.0,1.8,49.21,5.79,31.44,1.66
73.32,37.91,1.52,-3.2,49.4,7.03,46.31,0.0
83.3,37.2,1.43,-3.25,105.0,13.57,33.17,1.66
49.99,38.07,0.0,2.09,59.69,7.57,45.25,1.62
28.51,37.2,1.4,-2.66,87.57,10.72,29.77,1.13
72.98,45.06,0.0,2.13,51.34,5.74,30.59,1.73
47.77,39.3,1.37,-2.93,49.99,6.31,35.72,1.5
38.19,37.91,1.81,-3.28,49.2,6.47,37.87,4.02
43.32,38.76,1.89,-3.41,52.25,7.0,28.38,0.0
49.87,39.21,0.0,1.71,49.6,5.99,31.75,1.65
25.61,36.35,0.0,2.13,51.76,5.87,41.79,1.5
42.02,55.93,0.69,-1.57,48.85,4.14,24.94,0.86
92.56,37.5,0.0,0.93,49.92,5.98,36.52,1.74
36.72,38.07,1.49,-3.15,50.71,6.09,42.78,1.95
27.61,39.67,0.0,1.92,49.0,5.96,29.66,1.48
38.18,39.57,0.0,1.92,48.36,4.31,30.18,1.01
93.48,37.15,0.0,0.95,85.0,10.75,40.08,1.69
80.18,38.24,0.0,2.14,51.97,6.71,43.15,0.0
21.82,38.68,1.67,-3.01,49.5,6.67,27.65,0.0
52.62,37.0,0.0,2.12,49.18,5.76,36.56,1.59
20.55,37.34,1.99,-3.75,50.47,6.97,29.53,0.0
57.68,36.35,0.0,2.0,51.42,6.12,34.82,1.72
42.01,44.43,0.0,2.09,97.38,10.28,27.4,0.72
80.01,38.65,0.0,2.22,73.21,7.98,24.89,0.83
70.82,45.06,1.41,-2.86,67.85,8.17,33.43,1.29
42.07,38.15,0.0,2.04,51.23,5.13,30.32,0.75
21.65,38.27,0.0,2.07,49.9,7.1,39.81,0.0
84.79,45.06,0.0,1.91,49.37,5.16,43.23,1.35
46.33,39.09,0.0,2.06,48.54,6.57,43.06,0.0
63.04,39.09,0.0,1.9,101.23,12.36,40.2,1.38
77.56,37.5,1.41,-3.03,61.44,6.58,33.37,0.83
52.17,37.19,1.2,-2.41,49.41,4.01,36.15,0.43
71.84,37.15,0.0,1.96,48.69,5.07,38.59,1.4
96.56,37.2,0.0,1.13,83.84,8.93,30.16,0.83
31.23,38.98,0.0,1.93,50.94,5.61,29.72,1.73
